Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NC,7.93,Low Fat,0.071538243,others,44.5086,16,not_mentioned,Tier 2,Supermarket Type1,1249.0408
FD,16.25,Regular,0.049074897,Fruits and Vegetables,154.2682,21,not_mentioned,Tier 2,Supermarket Type1,3354.3004
FD,9.5,Regular,0.035151215,Fruits and Vegetables,171.8448,26,Small,Tier 1,Supermarket Type1,2556.672
FD,8.31,Regular,0.115857223,snacks_breakfast_type,179.1028,24,Medium,Tier 1,Supermarket Type1,3896.2616
FD,17.75,Low Fat,0.034746076,Dairy,248.275,19,Small,Tier 2,Supermarket Type1,998.7
FD,14.3,Regular,0.034551415,Baking Goods,98.1726,14,Medium,Tier 3,Supermarket Type2,685.1082
FD,18.0,Regular,0.238831875,Fruits and Vegetables,88.2514,25,not_mentioned,Tier 3,Grocery Store,88.5514
FD,7.315,Low Fat,0.01530184,snacks_breakfast_type,154.434,26,Small,Tier 1,Supermarket Type1,1378.206
FD,6.655,Low Fat,0.016958832,Fruits and Vegetables,210.0586,26,Small,Tier 1,Supermarket Type1,4221.172
FD,15.1,Regular,0.019917598,Frozen Foods,129.431,36,High,Tier 3,Supermarket Type1,3505.437
NC,19.75,Low Fat,0.025039776,others,102.7332,38,Small,Tier 1,Grocery Store,410.1328
NC,14.5,Low Fat,0.019471688,others,164.821,19,Small,Tier 2,Supermarket Type1,2120.573
FD,9.3,Low Fat,0.028638276,Baking Goods,195.8136,14,Medium,Tier 3,Supermarket Type2,2138.5496
NC,7.235,Low Fat,0.076855628,others,116.0492,26,Small,Tier 1,Supermarket Type1,1969.4364
FD,5.82,Regular,0.077304459,Fruits and Vegetables,257.633,19,Small,Tier 2,Supermarket Type1,4613.994
FD,16.7,Regular,0.061122656,Baking Goods,100.0384,14,Medium,Tier 3,Supermarket Type2,2463.46
FD,16.1,Regular,0.267352587,Frozen Foods,34.9558,25,not_mentioned,Tier 3,Grocery Store,67.9116
DR,15.2,Low Fat,0.050279604,Drinks,94.1752,21,not_mentioned,Tier 2,Supermarket Type1,2109.2544
FD,7.05,Regular,0.055644887,snacks_breakfast_type,224.9088,24,Medium,Tier 1,Supermarket Type1,2684.5056
FD,10.65,Low Fat,0.0,Fruits and Vegetables,57.1272,19,Small,Tier 2,Supermarket Type1,279.636
FD,10.5,Regular,0.0481669,Dairy,48.8376,36,High,Tier 3,Supermarket Type1,671.1264
FD,13.1,Regular,0.0,Fruits and Vegetables,178.5318,38,Small,Tier 1,Grocery Store,180.4318
FD,12.5,Regular,0.062343432,Baking Goods,199.7426,26,Small,Tier 1,Supermarket Type1,593.2278
FD,7.575,Low Fat,0.092711708,Dairy,197.7768,25,not_mentioned,Tier 3,Grocery Store,197.0768
NC,18.85,Low Fat,0.0520115,others,190.3846,36,High,Tier 3,Supermarket Type1,3630.6074
FD,19.85,Low Fat,0.045855273,Fruits and Vegetables,127.102,14,Medium,Tier 3,Supermarket Type2,1771.028
FD,10.1,Low Fat,0.024213342,others,116.715,21,not_mentioned,Tier 2,Supermarket Type1,1281.665
FD,16.25,Low Fat,0.057485328,Fruits and Vegetables,126.2046,24,Medium,Tier 1,Supermarket Type1,1867.569
NC,16.5,Low Fat,0.012663476,others,39.3506,21,not_mentioned,Tier 2,Supermarket Type1,645.1602
FD,6.55,Low Fat,0.024664556,snacks_breakfast_type,103.3332,16,not_mentioned,Tier 2,Supermarket Type1,2050.664
FD,13.1,Low Fat,0.020870744,Dairy,117.3782,26,Small,Tier 1,Supermarket Type1,1787.673
NC,18.75,Low Fat,0.052121825,others,104.828,24,Medium,Tier 1,Supermarket Type1,2343.616
FD,14.1,Low Fat,0.126292985,Fruits and Vegetables,88.6198,14,Medium,Tier 3,Supermarket Type2,1133.8574
NC,7.5,Low Fat,0.060649825,others,177.4028,25,not_mentioned,Tier 3,Grocery Store,354.2056
FD,16.5,Regular,0.160624116,snacks_breakfast_type,143.8128,16,not_mentioned,Tier 2,Supermarket Type1,2588.6304
FD,16.7,Regular,0.120137953,Fruits and Vegetables,181.2976,16,not_mentioned,Tier 2,Supermarket Type1,3078.6592
FD,19.85,Low Fat,0.008762556,Dairy,266.6884,25,not_mentioned,Tier 3,Grocery Store,264.9884
FD,16.5,Regular,0.0,Baking Goods,96.2068,26,Small,Tier 1,Supermarket Type1,3013.4108
FD,10.3,Low Fat,0.255929096,Meat,103.3648,38,Small,Tier 1,Grocery Store,311.5944
FD,14.0,Regular,0.0,Frozen Foods,53.064,19,Small,Tier 2,Supermarket Type1,905.488
FD,6.78,Regular,0.0,Baking Goods,94.012,36,High,Tier 3,Supermarket Type1,1211.756
FD,19.1,Low Fat,0.038641968,Fruits and Vegetables,212.1586,21,not_mentioned,Tier 2,Supermarket Type1,5909.6408
FD,19.85,Low Fat,0.005264755,Dairy,264.5884,16,not_mentioned,Tier 2,Supermarket Type1,5829.7448
FD,11.1,Regular,0.036083537,Frozen Foods,175.4712,24,Medium,Tier 1,Supermarket Type1,2988.1104
FD,12.6,Regular,0.062797771,Frozen Foods,103.999,24,Medium,Tier 1,Supermarket Type1,825.592
FD,9.3,Low Fat,0.111127966,snacks_breakfast_type,63.1826,36,High,Tier 3,Supermarket Type1,2002.0606
FD,7.855,Regular,0.161875063,Baking Goods,35.6848,21,not_mentioned,Tier 2,Supermarket Type1,335.5632
FD,18.0,Low Fat,0.12470444,Frozen Foods,120.3124,21,not_mentioned,Tier 2,Supermarket Type1,2725.7852
DR,19.6,Low Fat,0.040550868,Dairy,45.5718,25,not_mentioned,Tier 3,Grocery Store,47.2718
NC,9.1,Low Fat,0.080747059,others,46.9718,16,not_mentioned,Tier 2,Supermarket Type1,850.8924
FD,6.67,Regular,0.09031453,snacks_breakfast_type,130.5626,14,Medium,Tier 3,Supermarket Type2,1180.4634
FD,14.65,Regular,0.099692906,snacks_breakfast_type,50.9666,16,not_mentioned,Tier 2,Supermarket Type1,717.7324
FD,6.675,Low Fat,0.04200648,snacks_breakfast_type,92.6462,21,not_mentioned,Tier 2,Supermarket Type1,1665.8316
DR,14.5,Low Fat,0.061934991,Dairy,154.4998,36,High,Tier 3,Supermarket Type1,1691.7978
FD,12.3,Low Fat,0.036939673,snacks_breakfast_type,113.1834,26,Small,Tier 1,Supermarket Type1,3109.9518
FD,15.15,Low Fat,0.046496777,Baking Goods,149.6708,25,not_mentioned,Tier 3,Grocery Store,300.9416
NC,11.6,Low Fat,0.037549969,others,101.2042,36,High,Tier 3,Supermarket Type1,2281.6966
FD,10.3,Regular,0.050353695,others,78.696,16,not_mentioned,Tier 2,Supermarket Type1,1757.712
NC,12.15,Low Fat,0.011835436,others,121.373,38,Small,Tier 1,Grocery Store,246.346
FD,8.775,Low Fat,0.021647195,Fruits and Vegetables,109.5228,21,not_mentioned,Tier 2,Supermarket Type1,994.7052
FD,17.1,Regular,0.0,Fruits and Vegetables,208.5638,24,Medium,Tier 1,Supermarket Type1,5383.6588
FD,20.2,Regular,0.059751638,Fruits and Vegetables,129.1678,36,High,Tier 3,Supermarket Type1,1017.3424
FD,10.5,Low Fat,0.041459804,Fruits and Vegetables,39.2164,24,Medium,Tier 1,Supermarket Type1,540.6296
FD,20.25,Regular,0.102226474,others,91.312,38,Medium,Tier 3,Supermarket Type3,3075.996
DR,4.61,Low Fat,0.123346085,Drinks,172.5396,16,not_mentioned,Tier 2,Supermarket Type1,3663.2316
FD,16.5,Regular,0.079837509,Fruits and Vegetables,102.1332,24,Medium,Tier 1,Supermarket Type1,1743.0644
FD,17.85,Regular,0.020942867,Meat,260.2936,19,Small,Tier 2,Supermarket Type1,4175.8976
DR,17.6,Low Fat,0.0,Dairy,89.1856,38,Medium,Tier 3,Supermarket Type3,2109.2544
FD,15.1,Regular,0.096491904,Meat,134.4942,14,Medium,Tier 3,Supermarket Type2,1854.9188
FD,16.25,Low Fat,0.100493148,Fruits and Vegetables,123.1046,38,Small,Tier 1,Grocery Store,124.5046
FD,19.7,Low Fat,0.108665723,others,86.4198,25,not_mentioned,Tier 3,Grocery Store,87.2198
FD,7.03,Low Fat,0.021743592,Frozen Foods,263.191,38,Medium,Tier 3,Supermarket Type3,6574.775
FD,17.7,Low Fat,0.174228338,Fruits and Vegetables,117.1834,36,High,Tier 3,Supermarket Type1,691.1004
FD,6.195,Low Fat,0.072278769,snacks_breakfast_type,120.6098,14,Medium,Tier 3,Supermarket Type2,1807.647
FD,7.855,Regular,0.073858923,Dairy,218.6482,36,High,Tier 3,Supermarket Type1,3723.8194
FD,18.2,Low Fat,0.012679191,snacks_breakfast_type,139.818,16,not_mentioned,Tier 2,Supermarket Type1,838.908
FD,7.68,Low Fat,0.118672537,Fruits and Vegetables,192.2162,25,not_mentioned,Tier 3,Grocery Store,384.8324
NC,8.51,Low Fat,0.052051256,others,142.247,21,not_mentioned,Tier 2,Supermarket Type1,2004.058
FD,17.75,Low Fat,0.132995494,Baking Goods,113.5544,38,Small,Tier 1,Grocery Store,223.7088
DR,9.395,Regular,0.109096371,Drinks,44.6112,26,Small,Tier 1,Supermarket Type1,511.3344
FD,5.305,Regular,0.047220268,Meat,181.9608,14,Medium,Tier 3,Supermarket Type2,2388.8904
FD,7.945,Low Fat,0.015908485,snacks_breakfast_type,161.421,21,not_mentioned,Tier 2,Supermarket Type1,3425.541
FD,7.5,Low Fat,0.050708743,others,123.4072,36,High,Tier 3,Supermarket Type1,3185.1872
FD,13.85,Regular,0.056547986,snacks_breakfast_type,232.73,14,Medium,Tier 3,Supermarket Type2,6291.81
FD,15.85,Low Fat,0.043479126,Starchy Foods,36.7164,16,not_mentioned,Tier 2,Supermarket Type1,308.9312
FD,12.8,Low Fat,0.076060037,Fruits and Vegetables,95.141,26,Small,Tier 1,Supermarket Type1,868.869
FD,9.8,Low Fat,0.178622919,Fruits and Vegetables,177.937,25,not_mentioned,Tier 3,Grocery Store,176.437
NC,12.6,Low Fat,0.083221904,others,174.5054,16,not_mentioned,Tier 2,Supermarket Type1,2626.581
NC,9.1,Low Fat,0.140582485,others,47.1718,38,Small,Tier 1,Grocery Store,141.8154
FD,9.8,Regular,0.045522854,Baking Goods,35.0874,16,not_mentioned,Tier 2,Supermarket Type1,352.874
NC,8.88,Low Fat,0.098822387,others,209.627,21,not_mentioned,Tier 2,Supermarket Type1,1887.543
FD,9.5,Regular,0.022054553,Meat,195.4452,19,Small,Tier 2,Supermarket Type1,4502.1396
NC,18.85,Low Fat,0.052054819,others,189.1846,26,Small,Tier 1,Supermarket Type1,2101.9306
FD,15.25,Regular,0.065999008,snacks_breakfast_type,177.966,24,Medium,Tier 1,Supermarket Type1,2336.958
FD,13.0,Low Fat,0.153857402,others,76.3986,24,Medium,Tier 1,Supermarket Type1,778.986
FD,19.25,Low Fat,0.101689151,Dairy,54.6956,36,High,Tier 3,Supermarket Type1,163.7868
FD,6.83,Regular,0.046408928,others,153.2998,38,Medium,Tier 3,Supermarket Type3,3998.7948
FD,11.5,Regular,0.125579201,Frozen Foods,99.7358,19,Small,Tier 2,Supermarket Type1,1105.8938
FD,14.0,Regular,0.029697925,Dairy,143.0786,36,High,Tier 3,Supermarket Type1,3178.5292
FD,12.5,Low Fat,0.080741927,Meat,220.8798,38,Medium,Tier 3,Supermarket Type3,6170.6344
NC,18.35,Low Fat,0.014024028,others,224.5746,26,Small,Tier 1,Supermarket Type1,2692.4952
NC,16.35,Low Fat,0.0,others,198.211,19,Small,Tier 2,Supermarket Type1,2946.165
FD,8.235,Low Fat,0.08276363,Baking Goods,146.5076,14,Medium,Tier 3,Supermarket Type2,1625.8836
FD,16.5,Regular,0.159690469,snacks_breakfast_type,142.4128,19,Small,Tier 2,Supermarket Type1,575.2512
NC,8.27,Low Fat,0.018797945,others,241.288,36,High,Tier 3,Supermarket Type1,5512.824
FD,12.6,Regular,0.063054947,Frozen Foods,102.399,16,not_mentioned,Tier 2,Supermarket Type1,2270.378
FD,14.0,Regular,0.073462632,snacks_breakfast_type,52.364,38,Small,Tier 1,Grocery Store,53.264
NC,11.395,Low Fat,0.0,others,151.6708,36,High,Tier 3,Supermarket Type1,3460.8284
FD,6.62,Regular,0.161030847,others,251.2408,38,Small,Tier 1,Grocery Store,1001.3632
NC,14.65,Low Fat,0.019592289,others,56.9614,38,Small,Tier 1,Grocery Store,221.0456
FD,11.5,Regular,0.04224015,Frozen Foods,194.982,16,not_mentioned,Tier 2,Supermarket Type1,3089.312
FD,11.15,Low Fat,0.056921876,Baking Goods,107.1622,19,Small,Tier 2,Supermarket Type1,423.4488
FD,19.85,Regular,0.036551446,snacks_breakfast_type,62.7194,38,Small,Tier 1,Grocery Store,123.8388
FD,5.785,Regular,0.040587146,snacks_breakfast_type,180.366,16,not_mentioned,Tier 2,Supermarket Type1,1258.362
FD,13.65,Regular,0.0,Meat,37.9532,21,not_mentioned,Tier 2,Supermarket Type1,575.2512
FD,7.325,Low Fat,0.093307668,Fruits and Vegetables,92.7146,36,High,Tier 3,Supermarket Type1,2006.7212
FD,8.32,Low Fat,0.029640604,Fruits and Vegetables,40.8138,38,Medium,Tier 3,Supermarket Type3,1543.3244
NC,15.1,Low Fat,0.059275452,others,238.9248,36,High,Tier 3,Supermarket Type1,6636.6944
FD,14.1,Low Fat,0.089677773,others,139.8496,26,Small,Tier 1,Supermarket Type1,1693.7952
FD,10.6,Low Fat,0.01115195,snacks_breakfast_type,40.6454,16,not_mentioned,Tier 2,Supermarket Type1,167.7816
FD,15.85,Low Fat,0.078174543,others,39.9506,38,Medium,Tier 3,Supermarket Type3,721.0614
DR,8.39,Low Fat,0.071628097,Drinks,251.904,38,Medium,Tier 3,Supermarket Type3,4301.068
FD,18.2,Low Fat,0.049520593,Fruits and Vegetables,147.3734,14,Medium,Tier 3,Supermarket Type2,2375.5744
NC,20.1,Low Fat,0.034848629,others,118.6782,16,not_mentioned,Tier 2,Supermarket Type1,2502.7422
FD,18.0,Low Fat,0.039090105,snacks_breakfast_type,148.4418,21,not_mentioned,Tier 2,Supermarket Type1,4119.9704
DR,17.25,Low Fat,0.0,Drinks,261.291,38,Small,Tier 1,Grocery Store,788.973
FD,7.5,Low Fat,0.032626952,Frozen Foods,235.9906,26,Small,Tier 1,Supermarket Type1,6893.0274
FD,16.85,Low Fat,0.233356571,snacks_breakfast_type,146.576,25,not_mentioned,Tier 3,Grocery Store,439.428
FD,6.67,Regular,0.090130537,snacks_breakfast_type,131.4626,21,not_mentioned,Tier 2,Supermarket Type1,1705.1138
FD,13.3,Low Fat,0.0,snacks_breakfast_type,62.151,25,not_mentioned,Tier 3,Grocery Store,63.251
NC,18.75,Low Fat,0.034141213,others,211.9218,38,Medium,Tier 3,Supermarket Type3,3419.5488
FD,17.1,Low Fat,0.054428368,snacks_breakfast_type,84.9566,14,Medium,Tier 3,Supermarket Type2,1014.6792
FD,20.35,Regular,0.024815024,Fruits and Vegetables,234.0958,25,not_mentioned,Tier 3,Grocery Store,467.3916
FD,14.3,Regular,0.034404732,Baking Goods,98.1726,19,Small,Tier 2,Supermarket Type1,489.363
FD,6.65,Low Fat,0.053506996,others,150.0734,14,Medium,Tier 3,Supermarket Type2,3563.3616
FD,9.3,Regular,0.033437991,Meat,153.2314,26,Small,Tier 1,Supermarket Type1,2326.971
FD,16.25,Low Fat,0.025789175,Fruits and Vegetables,166.9474,21,not_mentioned,Tier 2,Supermarket Type1,2863.6058
FD,12.15,Low Fat,0.018514652,Frozen Foods,252.7698,16,not_mentioned,Tier 2,Supermarket Type1,5834.4054
FD,10.195,Regular,0.017730951,Starchy Foods,239.8538,16,not_mentioned,Tier 2,Supermarket Type1,4086.0146
FD,10.65,Low Fat,0.024069113,Fruits and Vegetables,56.2272,14,Medium,Tier 3,Supermarket Type2,559.272
FD,15.7,Regular,0.122657336,Fruits and Vegetables,110.1544,24,Medium,Tier 1,Supermarket Type1,1565.9616
FD,8.185,Low Fat,0.038729057,Fruits and Vegetables,117.1808,26,Small,Tier 1,Supermarket Type1,1874.8928
FD,14.0,Regular,0.041949832,snacks_breakfast_type,54.064,19,Small,Tier 2,Supermarket Type1,1118.544
NC,9.8,Low Fat,0.024482644,others,116.2492,14,Medium,Tier 3,Supermarket Type2,2896.23
NC,12.35,Low Fat,0.041973712,others,35.7216,16,not_mentioned,Tier 2,Supermarket Type1,519.324
FD,7.435,Low Fat,0.205605116,Starchy Foods,207.7638,25,not_mentioned,Tier 3,Grocery Store,621.1914
FD,12.35,Regular,0.0,Baking Goods,75.9328,38,Medium,Tier 3,Supermarket Type3,3012.0792
NC,7.285,Low Fat,0.052141447,others,174.9054,25,not_mentioned,Tier 3,Grocery Store,525.3162
NC,12.5,Low Fat,0.006765149,others,41.7112,26,Small,Tier 1,Supermarket Type1,383.5008
FD,15.7,Low Fat,0.045203854,Frozen Foods,180.266,26,Small,Tier 1,Supermarket Type1,1617.894
NC,18.75,Low Fat,0.034278798,others,214.1218,36,High,Tier 3,Supermarket Type1,4488.1578
NC,7.235,Low Fat,0.077290355,others,116.9492,16,not_mentioned,Tier 2,Supermarket Type1,2316.984
FD,12.15,Low Fat,0.0,Starchy Foods,119.244,19,Small,Tier 2,Supermarket Type1,2636.568
FD,20.6,Regular,0.030504756,Dairy,212.6244,19,Small,Tier 2,Supermarket Type1,3599.3148
FD,9.195,Low Fat,0.107891398,snacks_breakfast_type,182.7634,26,Small,Tier 1,Supermarket Type1,3817.0314
FD,9.5,Regular,0.0,Frozen Foods,228.4668,24,Medium,Tier 1,Supermarket Type1,3916.2356
FD,18.0,Low Fat,0.008554102,Baking Goods,79.3618,24,Medium,Tier 1,Supermarket Type1,805.618
NC,5.51,Low Fat,0.0,others,98.9726,14,Medium,Tier 3,Supermarket Type2,1565.9616
FD,15.15,Regular,0.012288171,snacks_breakfast_type,129.9284,21,not_mentioned,Tier 2,Supermarket Type1,2241.0828
DR,9.5,Low Fat,0.041065647,Drinks,223.5088,16,not_mentioned,Tier 2,Supermarket Type1,4697.8848
FD,10.395,Low Fat,0.030281543,Baking Goods,116.3176,14,Medium,Tier 3,Supermarket Type2,1259.6936
DR,6.96,Low Fat,0.077508015,Drinks,92.3146,14,Medium,Tier 3,Supermarket Type2,1094.5752
FD,8.84,Regular,0.076995176,Frozen Foods,112.0228,16,not_mentioned,Tier 2,Supermarket Type1,1215.7508
DR,10.195,Low Fat,0.112203445,Drinks,111.786,19,Small,Tier 2,Supermarket Type1,1697.79
DR,20.7,Low Fat,0.092241348,Dairy,75.867,38,Medium,Tier 3,Supermarket Type3,2450.144
FD,11.5,Regular,0.042173667,Frozen Foods,194.682,14,Medium,Tier 3,Supermarket Type2,2316.984
FD,11.6,Regular,0.077100381,Frozen Foods,172.4106,36,High,Tier 3,Supermarket Type1,1539.9954
FD,8.115,Regular,0.032152786,others,157.3972,19,Small,Tier 2,Supermarket Type1,1869.5664
FD,16.2,Regular,0.016679232,Frozen Foods,96.3726,24,Medium,Tier 1,Supermarket Type1,2740.4328
FD,18.75,Low Fat,0.09246392,snacks_breakfast_type,190.9504,38,Small,Tier 1,Grocery Store,383.5008
NC,5.82,Low Fat,0.080765853,others,169.179,24,Medium,Tier 1,Supermarket Type1,2037.348
FD,10.195,Regular,0.017658634,Starchy Foods,240.1538,24,Medium,Tier 1,Supermarket Type1,1442.1228
DR,9.6,Low Fat,0.096842096,Drinks,166.1158,16,not_mentioned,Tier 2,Supermarket Type1,501.3474
FD,13.65,Low Fat,0.066657791,Frozen Foods,32.6558,25,not_mentioned,Tier 3,Grocery Store,67.9116
NC,16.75,Low Fat,0.07585337,others,36.8532,24,Medium,Tier 1,Supermarket Type1,1150.5024
FD,17.7,Low Fat,0.019438042,Frozen Foods,95.541,25,not_mentioned,Tier 3,Grocery Store,96.541
NC,17.7,Low Fat,0.08918772,others,128.9678,38,Small,Tier 1,Grocery Store,254.3356
FD,8.355,Low Fat,0.013926425,Baking Goods,93.0462,19,Small,Tier 2,Supermarket Type1,1110.5544
FD,11.3,Low Fat,0.007279889,Meat,199.3426,26,Small,Tier 1,Supermarket Type1,2372.9112
FD,20.75,Low Fat,0.040421193,Fruits and Vegetables,122.173,25,not_mentioned,Tier 3,Grocery Store,369.519
FD,15.1,Regular,0.157154813,Fruits and Vegetables,62.2194,25,not_mentioned,Tier 3,Grocery Store,185.7582
FD,15.0,Low Fat,0.0,snacks_breakfast_type,43.4744,26,Small,Tier 1,Supermarket Type1,543.2928
FD,17.25,Low Fat,0.07325106,others,76.4986,16,not_mentioned,Tier 2,Supermarket Type1,778.986
FD,6.135,Regular,0.079327367,Baking Goods,152.8366,26,Small,Tier 1,Supermarket Type1,2871.5954
FD,8.18,Regular,0.082568705,Frozen Foods,56.1588,21,not_mentioned,Tier 2,Supermarket Type1,458.0704
FD,16.5,Regular,0.133424184,Fruits and Vegetables,102.2332,25,not_mentioned,Tier 3,Grocery Store,102.5332
NC,19.6,Low Fat,0.041283361,others,87.0514,19,Small,Tier 2,Supermarket Type1,2125.2336
FD,13.5,Regular,0.067859568,Dairy,60.1562,19,Small,Tier 2,Supermarket Type1,1599.9174
FD,20.25,Regular,0.07614605,Dairy,197.0794,19,Small,Tier 2,Supermarket Type1,4681.9056
FD,14.35,Regular,0.090473389,Frozen Foods,229.7984,38,Medium,Tier 3,Supermarket Type3,6024.1584
FD,18.85,Low Fat,0.042716162,others,257.833,24,Medium,Tier 1,Supermarket Type1,3332.329
NC,8.51,Low Fat,0.016143389,others,194.2478,21,not_mentioned,Tier 2,Supermarket Type1,2324.9736
FD,18.6,Low Fat,0.076483451,snacks_breakfast_type,163.1236,38,Medium,Tier 3,Supermarket Type3,2416.854
DR,5.92,Regular,0.019107027,Drinks,48.4692,38,Medium,Tier 3,Supermarket Type3,1034.6532
FD,7.405,Low Fat,0.015259084,others,91.0146,36,High,Tier 3,Supermarket Type1,729.7168
FD,17.5,Low Fat,0.016720132,Meat,139.918,36,High,Tier 3,Supermarket Type1,419.454
FD,11.35,Low Fat,0.030981392,snacks_breakfast_type,51.9008,16,not_mentioned,Tier 2,Supermarket Type1,708.4112
FD,20.85,Low Fat,0.062606583,Frozen Foods,192.2478,25,not_mentioned,Tier 3,Grocery Store,387.4956
FD,18.35,Low Fat,0.098629062,Fruits and Vegetables,90.6462,38,Medium,Tier 3,Supermarket Type3,2406.2012
FD,17.75,Low Fat,0.058168807,Dairy,249.575,25,not_mentioned,Tier 3,Grocery Store,499.35
FD,17.1,Regular,0.07436116,Fruits and Vegetables,206.1638,14,Medium,Tier 3,Supermarket Type2,4141.276
FD,10.195,Regular,0.245483691,Frozen Foods,141.8838,25,not_mentioned,Tier 3,Grocery Store,280.9676
FD,10.895,Regular,0.009676286,Dairy,122.873,16,not_mentioned,Tier 2,Supermarket Type1,3448.844
FD,10.1,Regular,0.053692878,Fruits and Vegetables,222.9088,21,not_mentioned,Tier 2,Supermarket Type1,5145.3024
FD,18.7,Low Fat,0.156304192,snacks_breakfast_type,256.3672,38,Small,Tier 1,Grocery Store,255.6672
FD,20.75,Regular,0.063684145,snacks_breakfast_type,151.7682,16,not_mentioned,Tier 2,Supermarket Type1,1372.2138
DR,8.895,Low Fat,0.126287542,Drinks,235.5616,25,not_mentioned,Tier 3,Grocery Store,468.7232
NC,6.57,Low Fat,0.096880574,others,191.482,26,Small,Tier 1,Supermarket Type1,5020.132
FD,7.72,Regular,0.088864488,Fruits and Vegetables,119.3466,16,not_mentioned,Tier 2,Supermarket Type1,3064.0116
FD,6.825,Regular,0.046898544,others,153.7998,16,not_mentioned,Tier 2,Supermarket Type1,922.7988
FD,5.19,Low Fat,0.042861968,Frozen Foods,196.811,16,not_mentioned,Tier 2,Supermarket Type1,3731.809
FD,12.6,Regular,0.0,Fruits and Vegetables,248.8092,19,Small,Tier 2,Supermarket Type1,6723.2484
DR,5.73,Low Fat,0.045463871,Drinks,85.2882,21,not_mentioned,Tier 2,Supermarket Type1,2061.3168
FD,20.1,Regular,0.0,Frozen Foods,152.2366,25,not_mentioned,Tier 3,Grocery Store,151.1366
FD,12.85,Low Fat,0.099553084,Frozen Foods,40.0164,16,not_mentioned,Tier 2,Supermarket Type1,1312.9576
FD,9.21,Low Fat,0.008722342,Fruits and Vegetables,123.5414,38,Medium,Tier 3,Supermarket Type3,4508.1318
FD,7.35,Low Fat,0.028456456,Fruits and Vegetables,43.5454,38,Medium,Tier 3,Supermarket Type3,755.0172
FD,20.25,Regular,0.014781046,Dairy,193.8162,36,High,Tier 3,Supermarket Type1,3463.4916
NC,17.75,Low Fat,0.030568919,others,177.866,21,not_mentioned,Tier 2,Supermarket Type1,2336.958
FD,19.75,Low Fat,0.01247354,Fruits and Vegetables,187.5872,21,not_mentioned,Tier 2,Supermarket Type1,1323.6104
FD,20.75,Low Fat,0.181958524,snacks_breakfast_type,161.0578,25,not_mentioned,Tier 3,Grocery Store,481.3734
FD,19.75,Low Fat,0.034027909,snacks_breakfast_type,212.0902,14,Medium,Tier 3,Supermarket Type2,3185.853
FD,6.055,Low Fat,0.025408702,Fruits and Vegetables,160.892,26,Small,Tier 1,Supermarket Type1,2396.88
NC,17.75,Low Fat,0.03050705,others,180.366,26,Small,Tier 1,Supermarket Type1,2336.958
FD,18.0,Low Fat,0.008533716,Baking Goods,78.5618,36,High,Tier 3,Supermarket Type1,402.809
FD,17.5,Low Fat,0.013714183,Frozen Foods,259.2304,16,not_mentioned,Tier 2,Supermarket Type1,2841.6344
FD,12.6,Regular,0.031663212,Baking Goods,173.2764,14,Medium,Tier 3,Supermarket Type2,1030.6584
