Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FD,12.15,Regular,0.058414678,Fruits and Vegetables,163.4552,19,Small,Tier 2,Supermarket Type1,974.7312
FD,10.1,Low Fat,0.027106459,Meat,75.367,24,Medium,Tier 1,Supermarket Type1,535.969
FD,17.5,Low Fat,0.027022883,Frozen Foods,262.491,16,not_mentioned,Tier 2,Supermarket Type1,5259.82
DR,18.35,Low Fat,0.058153409,Dairy,152.034,38,Small,Tier 1,Grocery Store,306.268
FD,17.1,Low Fat,0.128937661,Fruits and Vegetables,112.3886,14,Medium,Tier 3,Supermarket Type2,1779.0176
FD,7.785,Low Fat,0.088846306,Fruits and Vegetables,61.451,24,Medium,Tier 1,Supermarket Type1,759.012
FD,11.8,Regular,0.09357779,snacks_breakfast_type,125.9704,36,High,Tier 3,Supermarket Type1,1877.556
FD,13.15,Regular,0.165694678,Fruits and Vegetables,171.8764,21,not_mentioned,Tier 2,Supermarket Type1,3779.0808
FD,6.4,Low Fat,0.148392623,Frozen Foods,41.5796,38,Small,Tier 1,Grocery Store,41.2796
FD,8.5,Low Fat,0.098438394,others,51.1324,16,not_mentioned,Tier 2,Supermarket Type1,259.662
NC,8.645,Low Fat,0.143303291,others,96.341,36,High,Tier 3,Supermarket Type1,193.082
FD,17.6,Regular,0.076276208,Meat,110.9202,21,not_mentioned,Tier 2,Supermarket Type1,1687.803
FD,9.1,Low Fat,0.175103435,Baking Goods,127.5362,16,not_mentioned,Tier 2,Supermarket Type1,4655.9394
FD,12.8,Regular,0.023511371,Meat,225.9404,36,High,Tier 3,Supermarket Type1,4950.8888
DR,7.63,Low Fat,0.06105276,Drinks,95.4436,19,Small,Tier 2,Supermarket Type1,1418.154
FD,9.285,Regular,0.049559042,Frozen Foods,246.4144,16,not_mentioned,Tier 2,Supermarket Type1,1225.072
FD,13.6,Regular,0.119418124,Dairy,231.03,21,not_mentioned,Tier 2,Supermarket Type1,5359.69
FD,8.895,Low Fat,0.072545601,snacks_breakfast_type,176.237,21,not_mentioned,Tier 2,Supermarket Type1,1764.37
NC,16.35,Low Fat,0.090486828,others,195.211,36,High,Tier 3,Supermarket Type1,2553.343
FD,17.6,Low Fat,0.056245075,Frozen Foods,43.3454,36,High,Tier 3,Supermarket Type1,1006.6896
FD,7.975,Low Fat,0.014618973,Baking Goods,85.225,36,High,Tier 3,Supermarket Type1,1081.925
FD,15.85,Low Fat,0.043479126,Starchy Foods,36.7164,16,not_mentioned,Tier 2,Supermarket Type1,308.9312
FD,15.7,Low Fat,0.045166237,Frozen Foods,178.666,36,High,Tier 3,Supermarket Type1,2516.724
FD,8.985,Regular,0.057827101,Frozen Foods,128.831,26,Small,Tier 1,Supermarket Type1,1428.141
FD,20.35,Low Fat,0.089394766,Dairy,260.1594,36,High,Tier 3,Supermarket Type1,2093.2752
FD,6.59,Low Fat,0.10550944,Fruits and Vegetables,85.6908,36,High,Tier 3,Supermarket Type1,1929.4884
FD,19.85,Low Fat,0.005234153,Dairy,264.0884,19,Small,Tier 2,Supermarket Type1,5829.7448
FD,16.85,Low Fat,0.036390174,snacks_breakfast_type,91.4488,26,Small,Tier 1,Supermarket Type1,2082.6224
FD,19.35,Low Fat,0.03292824,Meat,173.1738,38,Medium,Tier 3,Supermarket Type3,7298.4996
FD,16.75,Low Fat,0.081252534,Fruits and Vegetables,256.4988,36,High,Tier 3,Supermarket Type1,7452.9652
FD,17.6,Regular,0.076552407,Meat,110.5202,16,not_mentioned,Tier 2,Supermarket Type1,450.0808
FD,7.905,Low Fat,0.016758569,snacks_breakfast_type,250.4408,25,not_mentioned,Tier 3,Grocery Store,500.6816
FD,17.85,Low Fat,0.044248175,snacks_breakfast_type,126.202,38,Medium,Tier 3,Supermarket Type3,3668.558
FD,7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,14,Medium,Tier 3,Supermarket Type2,736.3748
NC,7.825,Low Fat,0.186032678,others,253.0698,19,Small,Tier 2,Supermarket Type1,6088.0752
NC,9.0,Low Fat,0.031867464,others,101.0016,38,Medium,Tier 3,Supermarket Type3,2125.2336
DR,20.75,Low Fat,0.021370201,Drinks,153.0024,16,not_mentioned,Tier 2,Supermarket Type1,2277.036
FD,11.1,Low Fat,0.193772568,Fruits and Vegetables,190.3846,38,Small,Tier 1,Grocery Store,573.2538
FD,6.26,Regular,0.009866049,Meat,151.1366,19,Small,Tier 2,Supermarket Type1,2267.049
FD,18.2,Low Fat,0.082551042,Fruits and Vegetables,147.3734,25,not_mentioned,Tier 3,Grocery Store,296.9468
NC,13.0,Low Fat,0.099729888,others,46.306,14,Medium,Tier 3,Supermarket Type2,559.272
FD,20.25,Regular,0.018801549,Fruits and Vegetables,222.1772,19,Small,Tier 2,Supermarket Type1,5559.43
NC,8.695,Low Fat,0.119721451,others,95.5094,24,Medium,Tier 1,Supermarket Type1,1237.7222
DR,7.27,Low Fat,0.071222087,Drinks,113.5518,21,not_mentioned,Tier 2,Supermarket Type1,569.259
FD,10.7,Regular,0.060371962,snacks_breakfast_type,174.0712,38,Medium,Tier 3,Supermarket Type3,3866.9664
FD,12.85,Low Fat,0.033287541,Fruits and Vegetables,198.4768,21,not_mentioned,Tier 2,Supermarket Type1,1379.5376
FD,7.075,Low Fat,0.05858462,Dairy,142.7128,14,Medium,Tier 3,Supermarket Type2,1869.5664
FD,20.2,Regular,0.11679292,Baking Goods,196.211,38,Medium,Tier 3,Supermarket Type3,5499.508
FD,8.195,Low Fat,0.031452265,Baking Goods,94.3462,24,Medium,Tier 1,Supermarket Type1,925.462
FD,7.09,Low Fat,0.00721395,Baking Goods,47.9034,19,Small,Tier 2,Supermarket Type1,583.2408
NC,6.095,Low Fat,0.081196619,others,141.4154,26,Small,Tier 1,Supermarket Type1,1418.154
FD,19.35,Regular,0.049916364,Fruits and Vegetables,80.2644,16,not_mentioned,Tier 2,Supermarket Type1,942.7728
FD,6.15,Low Fat,0.04627095,Baking Goods,99.3384,26,Small,Tier 1,Supermarket Type1,2364.9216
FD,17.35,Regular,0.02747716,others,87.9856,38,Medium,Tier 3,Supermarket Type3,3251.7672
FD,20.2,Regular,0.104704537,Fruits and Vegetables,125.2678,38,Small,Tier 1,Grocery Store,254.3356
NC,17.7,Low Fat,0.012540003,others,167.0474,19,Small,Tier 2,Supermarket Type1,5895.659
FD,17.85,Low Fat,0.147023834,snacks_breakfast_type,93.7436,14,Medium,Tier 3,Supermarket Type2,1134.5232
DR,9.395,Low Fat,0.159657596,Drinks,224.972,21,not_mentioned,Tier 2,Supermarket Type1,7696.648
DR,15.75,Low Fat,0.141398626,Drinks,250.5382,16,not_mentioned,Tier 2,Supermarket Type1,2775.7202
FD,7.475,Low Fat,0.148821808,Fruits and Vegetables,241.2854,21,not_mentioned,Tier 2,Supermarket Type1,5317.0788
FD,7.075,Low Fat,0.0,Frozen Foods,98.0068,14,Medium,Tier 3,Supermarket Type2,874.8612
FD,6.445,Low Fat,0.029691762,Baking Goods,92.6436,26,Small,Tier 1,Supermarket Type1,1039.9796
FD,19.1,Low Fat,0.096715523,Fruits and Vegetables,235.0958,19,Small,Tier 2,Supermarket Type1,3038.0454
FD,20.25,Regular,0.014790559,Dairy,193.6162,19,Small,Tier 2,Supermarket Type1,3848.324
FD,15.0,Regular,0.054378253,others,59.1904,26,Small,Tier 1,Supermarket Type1,527.3136
FD,6.67,Regular,0.123428594,snacks_breakfast_type,89.1514,26,Small,Tier 1,Supermarket Type1,2390.8878
FD,13.0,Regular,0.029943463,others,60.222,38,Medium,Tier 3,Supermarket Type3,1677.816
FD,16.7,Regular,0.052368061,Frozen Foods,112.7176,36,High,Tier 3,Supermarket Type1,801.6232
FD,7.07,Low Fat,0.093861144,snacks_breakfast_type,115.5834,21,not_mentioned,Tier 2,Supermarket Type1,1267.0174
FD,6.48,Low Fat,0.033968647,snacks_breakfast_type,148.0076,21,not_mentioned,Tier 2,Supermarket Type1,886.8456
FD,19.0,Regular,0.173154079,Fruits and Vegetables,228.272,25,not_mentioned,Tier 3,Grocery Store,452.744
FD,13.35,Low Fat,0.139735226,Frozen Foods,147.5392,21,not_mentioned,Tier 2,Supermarket Type1,3877.6192
FD,5.98,Low Fat,0.043351896,Fruits and Vegetables,146.6418,38,Medium,Tier 3,Supermarket Type3,4414.254
DR,9.3,Low Fat,0.042086652,Drinks,122.4388,38,Medium,Tier 3,Supermarket Type3,5448.9072
FD,9.695,Regular,0.12848269,Baking Goods,223.9404,24,Medium,Tier 1,Supermarket Type1,4950.8888
DR,15.0,Low Fat,0.049357077,Drinks,62.6168,16,not_mentioned,Tier 2,Supermarket Type1,958.752
FD,11.15,Regular,0.008326735,Dairy,149.9708,16,not_mentioned,Tier 2,Supermarket Type1,1956.1204
FD,20.85,Low Fat,0.021362955,Fruits and Vegetables,103.2306,24,Medium,Tier 1,Supermarket Type1,2404.2038
NC,9.8,Low Fat,0.151420934,others,194.3478,25,not_mentioned,Tier 3,Grocery Store,387.4956
FD,16.35,Low Fat,0.032511818,Meat,165.0842,36,High,Tier 3,Supermarket Type1,994.7052
FD,9.6,Regular,0.022323658,snacks_breakfast_type,101.299,21,not_mentioned,Tier 2,Supermarket Type1,1754.383
NC,18.0,Low Fat,0.019292355,others,129.9994,38,Medium,Tier 3,Supermarket Type3,3340.9844
FD,13.35,Low Fat,0.048124443,snacks_breakfast_type,216.7166,21,not_mentioned,Tier 2,Supermarket Type1,3918.8988
DR,20.7,Low Fat,0.09261307,Dairy,76.367,36,High,Tier 3,Supermarket Type1,306.268
FD,15.1,Low Fat,0.094697274,Baking Goods,158.4604,38,Medium,Tier 3,Supermarket Type3,4278.4308
FD,16.2,Low Fat,0.035984104,Fruits and Vegetables,260.6278,21,not_mentioned,Tier 2,Supermarket Type1,4425.5726
FD,13.8,Regular,0.056596985,snacks_breakfast_type,230.9984,38,Medium,Tier 3,Supermarket Type3,9267.936
FD,15.6,Low Fat,0.2047,Frozen Foods,76.867,38,Small,Tier 1,Grocery Store,229.701
FD,21.1,Regular,0.020618324,snacks_breakfast_type,129.3994,38,Medium,Tier 3,Supermarket Type3,2055.9904
NC,5.5,Low Fat,0.04709821,others,101.3016,26,Small,Tier 1,Supermarket Type1,3339.6528
FD,15.1,Regular,0.087584126,Fruits and Vegetables,221.7456,21,not_mentioned,Tier 2,Supermarket Type1,6410.3224
FD,15.7,Regular,0.038078899,Frozen Foods,122.9046,16,not_mentioned,Tier 2,Supermarket Type1,1992.0736
FD,7.895,Regular,0.095102092,snacks_breakfast_type,104.4332,16,not_mentioned,Tier 2,Supermarket Type1,2870.9296
FD,17.2,Regular,0.011953902,others,164.5184,38,Medium,Tier 3,Supermarket Type3,2807.0128
FD,17.35,Regular,0.062799379,Baking Goods,88.183,36,High,Tier 3,Supermarket Type1,539.298
NC,7.285,Low Fat,0.031125709,others,174.3054,36,High,Tier 3,Supermarket Type1,4377.635
NC,20.25,Low Fat,0.026005891,others,180.9976,21,not_mentioned,Tier 2,Supermarket Type1,2716.464
FD,18.75,Low Fat,0.09246392,snacks_breakfast_type,190.9504,38,Small,Tier 1,Grocery Store,383.5008
DR,15.85,Low Fat,0.107765165,Drinks,59.5904,24,Medium,Tier 1,Supermarket Type1,703.0848
FD,6.17,Low Fat,0.010647477,Meat,66.3826,24,Medium,Tier 1,Supermarket Type1,1937.478
NC,19.5,Low Fat,0.015749341,others,182.2608,24,Medium,Tier 1,Supermarket Type1,3307.6944
NC,19.2,Low Fat,0.077628053,others,197.611,24,Medium,Tier 1,Supermarket Type1,3142.576
FD,16.7,Low Fat,0.0,others,181.2292,14,Medium,Tier 3,Supermarket Type2,2554.0088
FD,20.85,Regular,0.056695731,snacks_breakfast_type,104.0648,14,Medium,Tier 3,Supermarket Type2,1869.5664
FD,14.5,Regular,0.063993068,snacks_breakfast_type,260.4594,21,not_mentioned,Tier 2,Supermarket Type1,5494.8474
FD,11.395,Regular,0.069529262,Meat,233.1616,36,High,Tier 3,Supermarket Type1,6093.4016
DR,7.97,Low Fat,0.034452949,Drinks,174.0422,26,Small,Tier 1,Supermarket Type1,2586.633
FD,7.71,Regular,0.06670068,snacks_breakfast_type,55.2956,24,Medium,Tier 1,Supermarket Type1,1255.6988
FD,19.25,Regular,0.034699737,others,141.7496,26,Small,Tier 1,Supermarket Type1,4093.3384
FD,7.075,Low Fat,0.058346939,Dairy,142.2128,26,Small,Tier 1,Supermarket Type1,3163.8816
FD,19.35,Regular,0.065203103,Meat,166.0816,38,Medium,Tier 3,Supermarket Type3,5033.448
FD,11.6,Regular,0.078929571,Frozen Foods,79.9276,26,Small,Tier 1,Supermarket Type1,1137.1864
FD,8.98,Low Fat,0.182514881,Fruits and Vegetables,98.77,38,Medium,Tier 3,Supermarket Type3,2696.49
DR,12.1,Low Fat,0.016895293,Drinks,178.566,14,Medium,Tier 3,Supermarket Type2,898.83
NC,10.0,Low Fat,0.073379745,others,118.244,26,Small,Tier 1,Supermarket Type1,2756.412
FD,14.35,Low Fat,0.08075758,Baking Goods,81.896,21,not_mentioned,Tier 2,Supermarket Type1,878.856
FD,10.395,Low Fat,0.112271498,snacks_breakfast_type,58.222,24,Medium,Tier 1,Supermarket Type1,659.142
FD,17.7,Low Fat,0.153741385,Dairy,182.6292,38,Small,Tier 1,Grocery Store,182.4292
FD,8.1,Low Fat,0.127929521,Fruits and Vegetables,211.4902,36,High,Tier 3,Supermarket Type1,3610.6334
FD,8.05,Regular,0.07838564,Fruits and Vegetables,256.4646,19,Small,Tier 2,Supermarket Type1,5153.292
FD,9.195,Regular,0.078502143,Meat,108.7596,16,not_mentioned,Tier 2,Supermarket Type1,2588.6304
FD,20.7,Regular,0.047684831,Dairy,212.5876,14,Medium,Tier 3,Supermarket Type2,1286.3256
FD,15.7,Regular,0.123159656,Fruits and Vegetables,110.1544,16,not_mentioned,Tier 2,Supermarket Type1,1230.3984
FD,15.1,Regular,0.0,Fruits and Vegetables,60.2194,38,Medium,Tier 3,Supermarket Type3,1733.7432
NC,18.35,Low Fat,0.053392944,others,193.8162,38,Small,Tier 1,Grocery Store,384.8324
NC,16.5,Low Fat,0.036715907,others,180.0318,21,not_mentioned,Tier 2,Supermarket Type1,3969.4996
FD,9.0,Low Fat,0.065236932,snacks_breakfast_type,176.437,19,Small,Tier 2,Supermarket Type1,7763.228
FD,6.785,Regular,0.041947547,Meat,41.2112,36,High,Tier 3,Supermarket Type1,809.6128
FD,19.5,Low Fat,0.082888496,others,178.6002,14,Medium,Tier 3,Supermarket Type2,1253.7014
FD,7.575,Low Fat,0.055390121,Dairy,195.2768,26,Small,Tier 1,Supermarket Type1,5715.2272
FD,18.2,Regular,0.012194556,Fruits and Vegetables,57.7904,36,High,Tier 3,Supermarket Type1,1464.76
FD,16.75,Low Fat,0.060495243,Dairy,169.8106,36,High,Tier 3,Supermarket Type1,3251.1014
FD,7.47,Regular,0.0,Frozen Foods,214.3218,19,Small,Tier 2,Supermarket Type1,4274.436
FD,20.35,Regular,0.014753811,Fruits and Vegetables,231.7958,38,Medium,Tier 3,Supermarket Type3,5375.0034
FD,18.2,Low Fat,0.160707489,Fruits and Vegetables,38.019,38,Medium,Tier 3,Supermarket Type3,1318.284
FD,13.85,Regular,0.085622362,Meat,119.4124,14,Medium,Tier 3,Supermarket Type2,2251.7356
FD,6.635,Regular,0.046350909,Frozen Foods,37.4506,16,not_mentioned,Tier 2,Supermarket Type1,1176.4686
FD,6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,26,Small,Tier 1,Supermarket Type1,3523.4136
FD,15.25,Low Fat,0.026604781,snacks_breakfast_type,86.2198,19,Small,Tier 2,Supermarket Type1,610.5386
FD,15.85,Low Fat,0.0,others,96.4094,19,Small,Tier 2,Supermarket Type1,1237.7222
FD,15.2,Low Fat,0.031860325,snacks_breakfast_type,235.1248,25,not_mentioned,Tier 3,Grocery Store,474.0496
FD,14.65,Regular,0.0,snacks_breakfast_type,52.6666,38,Medium,Tier 3,Supermarket Type3,717.7324
DR,20.75,Low Fat,0.021250002,Drinks,150.5024,26,Small,Tier 1,Supermarket Type1,2580.6408
FD,10.195,Low Fat,0.159936948,Frozen Foods,143.2154,26,Small,Tier 1,Supermarket Type1,2552.6772
FD,7.605,Low Fat,0.129503146,Fruits and Vegetables,164.021,21,not_mentioned,Tier 2,Supermarket Type1,3914.904
FD,18.0,Regular,0.142688846,Fruits and Vegetables,88.5514,26,Small,Tier 1,Supermarket Type1,796.9626
FD,13.35,Low Fat,0.179484411,Dairy,228.9352,38,Small,Tier 1,Grocery Store,916.1408
NC,18.35,Low Fat,0.089163056,others,191.3504,21,not_mentioned,Tier 2,Supermarket Type1,3259.7568
FD,6.59,Low Fat,0.105761491,Fruits and Vegetables,84.8908,24,Medium,Tier 1,Supermarket Type1,1677.816
FD,13.8,Regular,0.056960814,snacks_breakfast_type,230.0984,24,Medium,Tier 1,Supermarket Type1,3707.1744
FD,21.2,Regular,0.00704098,Starchy Foods,173.5738,26,Small,Tier 1,Supermarket Type1,2954.1546
FD,10.5,Regular,0.011026594,snacks_breakfast_type,166.4842,14,Medium,Tier 3,Supermarket Type2,2652.5472
NC,8.97,Low Fat,0.093203257,others,52.7956,21,not_mentioned,Tier 2,Supermarket Type1,1037.3164
NC,10.89,Low Fat,0.026916794,others,50.9666,38,Medium,Tier 3,Supermarket Type3,717.7324
NC,10.6,Low Fat,0.035264298,others,86.1224,21,not_mentioned,Tier 2,Supermarket Type1,426.112
FD,13.65,Low Fat,0.015908424,snacks_breakfast_type,231.1668,19,Small,Tier 2,Supermarket Type1,6911.004
NC,19.0,Low Fat,0.017719277,others,211.0244,26,Small,Tier 1,Supermarket Type1,3811.0392
FD,15.6,Regular,0.035334201,snacks_breakfast_type,115.3518,38,Medium,Tier 3,Supermarket Type3,2277.036
FD,6.8,Low Fat,0.065652494,Baking Goods,48.9034,38,Small,Tier 1,Grocery Store,48.6034
FD,6.865,Low Fat,0.056919038,snacks_breakfast_type,212.8218,24,Medium,Tier 1,Supermarket Type1,5770.4886
FD,10.8,Regular,0.048143292,Baking Goods,40.2138,26,Small,Tier 1,Supermarket Type1,690.4346
FD,16.7,Low Fat,0.022047313,Dairy,110.2886,36,High,Tier 3,Supermarket Type1,1890.2062
DR,18.85,Low Fat,0.090427268,Drinks,126.2336,38,Medium,Tier 3,Supermarket Type3,3195.84
FD,15.15,Low Fat,0.027779254,Baking Goods,150.1708,26,Small,Tier 1,Supermarket Type1,1504.708
NC,10.5,Low Fat,0.0,others,238.3248,25,not_mentioned,Tier 3,Grocery Store,711.0744
FD,17.6,Low Fat,0.008033611,Dairy,174.2422,14,Medium,Tier 3,Supermarket Type2,4311.055
FD,19.35,Low Fat,0.033088472,Meat,175.4738,26,Small,Tier 1,Supermarket Type1,521.3214
NC,15.7,Low Fat,0.160663021,others,59.4562,26,Small,Tier 1,Supermarket Type1,829.5868
FD,18.1,Low Fat,0.178975721,Dairy,155.5288,16,not_mentioned,Tier 2,Supermarket Type1,1571.288
FD,10.195,Regular,0.017627888,Starchy Foods,239.6538,19,Small,Tier 2,Supermarket Type1,2403.538
FD,10.6,Low Fat,0.0194158,snacks_breakfast_type,41.6454,38,Small,Tier 1,Grocery Store,83.8908
FD,6.655,Low Fat,0.016993225,Fruits and Vegetables,211.0586,21,not_mentioned,Tier 2,Supermarket Type1,844.2344
NC,19.0,Low Fat,0.027139013,others,127.3336,16,not_mentioned,Tier 2,Supermarket Type1,2940.1728
FD,7.075,Low Fat,0.03777249,Frozen Foods,98.0068,25,not_mentioned,Tier 3,Grocery Store,291.6204
FD,13.15,Low Fat,0.036746479,Frozen Foods,181.2976,21,not_mentioned,Tier 2,Supermarket Type1,3259.7568
FD,20.1,Regular,0.022460102,Fruits and Vegetables,226.8036,24,Medium,Tier 1,Supermarket Type1,3415.554
FD,20.35,Regular,0.0,Dairy,256.7672,14,Medium,Tier 3,Supermarket Type2,5624.6784
NC,18.85,Low Fat,0.05213575,others,190.1846,24,Medium,Tier 1,Supermarket Type1,6687.961
FD,16.35,Regular,0.062508438,Fruits and Vegetables,227.1062,24,Medium,Tier 1,Supermarket Type1,5642.655
FD,11.3,Low Fat,0.007309544,Meat,196.2426,14,Medium,Tier 3,Supermarket Type2,4943.565
FD,17.5,Low Fat,0.015623754,Fruits and Vegetables,182.6266,14,Medium,Tier 3,Supermarket Type2,3135.2522
FD,18.0,Regular,0.142978223,Fruits and Vegetables,87.4514,21,not_mentioned,Tier 2,Supermarket Type1,796.9626
FD,7.935,Low Fat,0.017191055,Dairy,51.535,21,not_mentioned,Tier 2,Supermarket Type1,848.895
FD,5.76,Low Fat,0.143592939,Baking Goods,37.3164,38,Small,Tier 1,Grocery Store,38.6164
FD,20.25,Regular,0.011995271,others,184.5924,26,Small,Tier 1,Supermarket Type1,4997.4948
FD,15.5,Regular,0.15717236,snacks_breakfast_type,149.1418,24,Medium,Tier 1,Supermarket Type1,588.5672
DR,17.25,Low Fat,0.061393095,Dairy,91.812,38,Small,Tier 1,Grocery Store,372.848
FD,5.86,Regular,0.264124669,Meat,155.7314,38,Small,Tier 1,Grocery Store,155.1314
DR,15.35,Low Fat,0.020310046,Drinks,218.0508,36,High,Tier 3,Supermarket Type1,3038.7112
NC,10.1,Low Fat,0.054630834,others,200.2084,26,Small,Tier 1,Supermarket Type1,1587.2672
FD,16.7,Regular,0.052517969,Frozen Foods,115.4176,21,not_mentioned,Tier 2,Supermarket Type1,687.1056
FD,20.7,Regular,0.047565208,Dairy,213.4876,24,Medium,Tier 1,Supermarket Type1,1929.4884
FD,16.0,Low Fat,0.060797393,Starchy Foods,223.8404,36,High,Tier 3,Supermarket Type1,3600.6464
FD,14.0,Low Fat,0.041291169,Starchy Foods,180.7634,26,Small,Tier 1,Supermarket Type1,2181.1608
FD,12.85,Low Fat,0.022604051,Fruits and Vegetables,181.4318,26,Small,Tier 1,Supermarket Type1,3428.2042
FD,20.85,Regular,0.056580228,snacks_breakfast_type,105.6648,21,not_mentioned,Tier 2,Supermarket Type1,623.1888
NC,12.35,Low Fat,0.164196823,others,120.5124,24,Medium,Tier 1,Supermarket Type1,2133.2232
FD,6.85,Low Fat,0.022976497,Frozen Foods,261.6594,14,Medium,Tier 3,Supermarket Type2,3401.5722
FD,10.3,Low Fat,0.027310252,Fruits and Vegetables,101.0042,19,Small,Tier 2,Supermarket Type1,1289.6546
FD,8.89,Regular,0.141975462,snacks_breakfast_type,49.6008,38,Small,Tier 1,Grocery Store,50.6008
DR,8.775,Low Fat,0.0,Dairy,45.9428,36,High,Tier 3,Supermarket Type1,790.9704
NC,18.85,Low Fat,0.01619866,others,129.2626,16,not_mentioned,Tier 2,Supermarket Type1,3147.9024
NC,19.5,Low Fat,0.014205168,others,56.7614,38,Medium,Tier 3,Supermarket Type3,2486.763
FD,14.85,Low Fat,0.09344495,Baking Goods,141.0812,19,Small,Tier 2,Supermarket Type1,1139.8496
FD,20.5,Regular,0.019199733,Frozen Foods,84.3592,26,Small,Tier 1,Supermarket Type1,1816.3024
FD,7.84,Regular,0.154120252,others,51.935,14,Medium,Tier 3,Supermarket Type2,199.74
FD,18.25,Low Fat,0.089004389,Frozen Foods,196.7452,21,not_mentioned,Tier 2,Supermarket Type1,978.726
FD,10.3,Regular,0.011117041,snacks_breakfast_type,85.854,36,High,Tier 3,Supermarket Type1,2683.174
NC,12.5,Low Fat,0.103422709,others,169.9448,19,Small,Tier 2,Supermarket Type1,2897.5616
FD,20.35,Low Fat,0.089035961,Dairy,260.5594,38,Medium,Tier 3,Supermarket Type3,9158.079
FD,20.25,Regular,0.102723919,others,93.212,26,Small,Tier 1,Supermarket Type1,1957.452
DR,16.75,Regular,0.024733134,Drinks,40.2822,38,Medium,Tier 3,Supermarket Type3,1296.3126
NC,15.0,Low Fat,0.044871033,others,140.3838,36,High,Tier 3,Supermarket Type1,2528.7084
FD,8.325,Low Fat,0.029760052,Fruits and Vegetables,38.7138,36,High,Tier 3,Supermarket Type1,284.2966
FD,15.85,Low Fat,0.078999287,others,38.6506,16,not_mentioned,Tier 2,Supermarket Type1,759.012
FD,13.1,Low Fat,0.020870744,Dairy,117.3782,26,Small,Tier 1,Supermarket Type1,1787.673
NC,6.26,Low Fat,0.031599715,others,111.3228,16,not_mentioned,Tier 2,Supermarket Type1,2431.5016
DR,17.25,Low Fat,0.042413704,Dairy,173.1764,14,Medium,Tier 3,Supermarket Type2,4466.1864
FD,5.765,Low Fat,0.072284689,Frozen Foods,119.9098,19,Small,Tier 2,Supermarket Type1,2048.6666
NC,13.6,Low Fat,0.009984847,others,175.437,36,High,Tier 3,Supermarket Type1,1940.807
FD,10.5,Low Fat,0.052852621,Frozen Foods,88.783,16,not_mentioned,Tier 2,Supermarket Type1,2067.309
FD,7.975,Low Fat,0.014660821,Baking Goods,85.125,21,not_mentioned,Tier 2,Supermarket Type1,2663.2
FD,12.65,Regular,0.076354362,Frozen Foods,192.1846,14,Medium,Tier 3,Supermarket Type2,1146.5076
NC,12.3,Low Fat,0.076709639,others,247.846,21,not_mentioned,Tier 2,Supermarket Type1,3448.844
FD,5.985,Low Fat,0.005677876,Baking Goods,184.8924,21,not_mentioned,Tier 2,Supermarket Type1,1665.8316
FD,16.85,Low Fat,0.0,Fruits and Vegetables,184.7266,38,Medium,Tier 3,Supermarket Type3,8114.7704
FD,15.15,Regular,0.012282366,snacks_breakfast_type,132.5284,24,Medium,Tier 1,Supermarket Type1,1713.7692
FD,12.35,Low Fat,0.026681262,others,56.4246,26,Small,Tier 1,Supermarket Type1,810.9444
FD,14.3,Low Fat,0.127541722,Frozen Foods,84.9224,26,Small,Tier 1,Supermarket Type1,1193.1136
